datetime,game_start,league,team_a,team_b,current_points_spread,current_points_total,game_duration,bookmaker,market_type,thresh,side,price_current
2026-04-16 10:22:00,2026-04-17 23:00:00,NFL,San Francisco 49ers,Buffalo Bills,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,169.48
2026-02-23 14:19:00,2026-02-25 08:00:00,NFL,Dallas Cowboys,Miami Dolphins,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.9,0,100.0
2026-02-27 03:39:00,2026-02-28 06:00:00,NBA,Los Angeles Lakers,Dallas Mavericks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,149.07
2026-02-20 19:13:00,2026-02-23 05:00:00,NHL,Colorado Avalanche,Boston Bruins,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.2,0,100.0
2026-03-19 12:12:49,2026-03-19 12:00:00,NHL,Toronto Maple Leafs,Boston Bruins,0.0,0.0,0.699,BetMGM,MONEYLINE,0.0,NA,134.24
2026-03-24 23:59:49,2026-03-25 00:00:00,NBA,Boston Celtics,Denver Nuggets,0.0,226.5,0.499,Fanduel,POINTS_TOTAL,221.6,0,123.15
2026-03-28 12:21:00,2026-03-29 00:00:00,NHL,Colorado Avalanche,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,137.22
2026-03-17 08:41:00,2026-03-20 01:00:00,NFL,Dallas Cowboys,Baltimore Ravens,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,43.0,0,120.37
2026-03-15 12:09:00,2026-03-16 14:00:00,NFL,Philadelphia Eagles,Detroit Lions,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,149.27
2026-03-25 03:57:45,2026-03-25 03:00:00,NBA,Golden State Warriors,Dallas Mavericks,0.0,0.0,0.582,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-24 07:01:00,2026-03-25 15:00:00,NFL,Kansas City Chiefs,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.2,0,100.0
2026-03-27 11:00:00,2026-03-29 01:00:00,NBA,Miami Heat,Boston Celtics,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-06 15:19:00,2026-03-08 17:00:00,NBA,Miami Heat,Denver Nuggets,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,128.99
2026-03-16 02:26:54,2026-03-16 01:00:00,NBA,Los Angeles Lakers,Boston Celtics,0.0,0.0,0.655,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-27 02:16:00,2026-03-29 07:00:00,NHL,Florida Panthers,Edmonton Oilers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,123.96
2026-02-23 23:40:22,2026-02-24 01:00:00,NFL,Kansas City Chiefs,Philadelphia Eagles,1.5,0.0,0.091,Fanduel,POINTS_SPREAD,1.9,0,100.0
2026-03-15 16:48:00,2026-03-17 09:00:00,NBA,Golden State Warriors,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-10 12:56:00,2026-03-13 12:00:00,NHL,Edmonton Oilers,Boston Bruins,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.0,1,126.04
2026-03-02 15:46:00,2026-03-03 13:00:00,NBA,Phoenix Suns,Boston Celtics,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.1,0,112.13
2026-03-29 12:04:56,2026-03-29 10:00:00,NBA,Golden State Warriors,Dallas Mavericks,0.0,222.4,0.933,BetMGM,POINTS_TOTAL,219.4,0,107.93
2026-04-06 19:35:00,2026-04-09 01:00:00,NBA,Golden State Warriors,Phoenix Suns,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,125.99
2026-03-07 06:04:00,2026-03-08 16:00:00,NBA,Dallas Mavericks,Milwaukee Bucks,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,139.17
2026-02-19 13:12:00,2026-02-22 10:00:00,NFL,Detroit Lions,San Francisco 49ers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,107.86
2026-04-05 12:12:00,2026-04-07 15:00:00,NHL,Boston Bruins,Vegas Golden Knights,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,10.6,0,119.65
2026-03-22 01:58:00,2026-03-22 17:00:00,NBA,Phoenix Suns,Denver Nuggets,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,218.5,1,114.08
2026-03-27 09:41:58,2026-03-27 11:00:00,NBA,Boston Celtics,Golden State Warriors,0.0,221.1,0.161,Fanduel,POINTS_TOTAL,219.1,1,111.84
2026-04-05 04:02:00,2026-04-07 17:00:00,NFL,Kansas City Chiefs,Baltimore Ravens,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.0,0,139.4
2026-03-14 19:46:00,2026-03-17 01:00:00,NFL,Baltimore Ravens,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,53.1,0,100.0
2026-04-10 20:32:00,2026-04-13 13:00:00,NHL,Edmonton Oilers,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,6.6,1,100.0
2026-04-08 05:27:00,2026-04-09 04:00:00,NBA,Dallas Mavericks,Phoenix Suns,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,212.3,1,106.23
2026-03-18 20:48:00,2026-03-21 17:00:00,NFL,Buffalo Bills,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-03 10:21:00,2026-03-05 10:00:00,NFL,San Francisco 49ers,Buffalo Bills,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,142.52
2026-03-30 09:43:09,2026-03-30 10:00:00,NHL,Colorado Avalanche,Edmonton Oilers,-0.7,0.0,0.312,Fanduel,POINTS_SPREAD,1.4,1,128.69
2026-04-04 18:20:00,2026-04-07 02:00:00,NFL,Dallas Cowboys,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.2,0,100.0
2026-03-19 05:40:00,2026-03-21 07:00:00,NBA,Los Angeles Lakers,Phoenix Suns,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,236.6,0,134.77
2026-03-26 02:49:45,2026-03-26 03:00:00,NFL,Detroit Lions,Miami Dolphins,-1.9,0.0,0.182,Fanduel,POINTS_SPREAD,3.8,0,100.0
2026-03-31 19:52:00,2026-04-02 19:00:00,NBA,Los Angeles Lakers,Phoenix Suns,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,222.3,0,108.12
2026-03-05 10:35:00,2026-03-08 10:00:00,NBA,Phoenix Suns,Denver Nuggets,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.8,1,102.03
2026-03-22 18:17:00,2026-03-23 17:00:00,NBA,Boston Celtics,Golden State Warriors,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,210.5,0,115.22
2026-04-08 00:04:00,2026-04-09 17:00:00,NHL,New York Rangers,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,139.43
2026-02-27 10:10:00,2026-02-27 21:00:00,NHL,Boston Bruins,New York Rangers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,142.63
2026-03-11 17:29:00,2026-03-13 13:00:00,NBA,Boston Celtics,Dallas Mavericks,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.1,1,100.0
2026-04-18 02:12:20,2026-04-18 02:00:00,NBA,Los Angeles Lakers,Denver Nuggets,0.0,223.1,0.663,BetMGM,POINTS_TOTAL,223.9,1,105.14
2026-04-07 21:47:00,2026-04-08 00:00:00,NBA,Boston Celtics,Golden State Warriors,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,235.3,0,104.24
2026-04-08 18:59:00,2026-04-11 10:00:00,NHL,Colorado Avalanche,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.9,1,107.71
2026-04-07 21:52:00,2026-04-09 01:00:00,NFL,Baltimore Ravens,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,47.9,1,100.0
2026-02-25 21:14:01,2026-02-25 21:00:00,NFL,Miami Dolphins,Kansas City Chiefs,0.0,0.0,0.589,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-20 19:31:00,2026-04-21 01:00:00,NBA,Los Angeles Lakers,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,215.4,0,106.97
2026-02-26 20:34:13,2026-02-26 21:00:00,NFL,Philadelphia Eagles,Detroit Lions,0.0,48.0,0.479,Fanduel,POINTS_TOTAL,45.7,0,123.07
2026-03-20 17:04:39,2026-03-20 17:00:00,NBA,Golden State Warriors,Los Angeles Lakers,0.0,0.0,0.237,BetMGM,MONEYLINE,0.0,NA,132.7
2026-03-13 10:13:09,2026-03-13 10:00:00,NBA,Denver Nuggets,Los Angeles Lakers,2.3,0.0,0.312,BetMGM,POINTS_SPREAD,3.0,0,111.41
2026-03-05 19:47:00,2026-03-05 22:00:00,NBA,Los Angeles Lakers,Phoenix Suns,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,108.55
2026-04-14 07:08:00,2026-04-15 01:00:00,NBA,Boston Celtics,Miami Heat,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,190.07
2026-02-22 11:55:00,2026-02-25 07:00:00,NFL,Philadelphia Eagles,Buffalo Bills,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,142.01
2026-03-13 12:47:00,2026-03-14 08:00:00,NBA,Phoenix Suns,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.6,1,100.0
2026-04-12 13:08:00,2026-04-13 14:00:00,NBA,Golden State Warriors,Miami Heat,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,230.0,0,100.0
2026-03-31 12:42:00,2026-04-01 13:00:00,NFL,Detroit Lions,Buffalo Bills,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,43.5,1,120.48
2026-04-16 12:02:00,2026-04-19 11:00:00,NHL,Colorado Avalanche,Florida Panthers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,9.2,0,100.0
2026-03-26 04:55:57,2026-03-26 04:00:00,NBA,Dallas Mavericks,Denver Nuggets,0.0,224.1,0.722,Fanduel,POINTS_TOTAL,224.4,0,124.63
2026-02-26 07:57:00,2026-02-28 09:00:00,NBA,Golden State Warriors,Phoenix Suns,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-04-01 08:00:00,2026-04-03 19:00:00,NBA,Boston Celtics,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,202.1,1,103.57
2026-03-21 14:04:08,2026-03-21 13:00:00,NBA,Dallas Mavericks,Boston Celtics,0.0,0.0,0.723,Fanduel,MONEYLINE,0.0,NA,100.0
2026-04-08 03:00:00,2026-04-09 09:00:00,NFL,Dallas Cowboys,Baltimore Ravens,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.9,1,126.29
2026-03-06 20:33:00,2026-03-08 08:00:00,NHL,New York Rangers,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.7,1,104.21
2026-03-26 18:19:00,2026-03-27 04:00:00,NBA,Phoenix Suns,Los Angeles Lakers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,157.16
2026-03-23 09:28:00,2026-03-23 18:00:00,NBA,Dallas Mavericks,Phoenix Suns,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,219.3,0,100.0
2026-04-15 16:59:15,2026-04-15 19:00:00,NFL,Dallas Cowboys,Miami Dolphins,0.0,0.0,0.057,BetMGM,MONEYLINE,0.0,NA,132.74
2026-02-26 10:35:00,2026-02-26 18:00:00,NBA,Denver Nuggets,Milwaukee Bucks,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,123.22
2026-04-04 09:41:00,2026-04-04 23:00:00,NBA,Phoenix Suns,Golden State Warriors,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,134.09
2026-03-31 02:02:00,2026-04-01 18:00:00,NBA,Miami Heat,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.1,0,100.0
2026-04-07 14:23:00,2026-04-09 23:00:00,NFL,Philadelphia Eagles,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.2,0,134.73
2026-03-03 23:11:00,2026-03-04 05:00:00,NBA,Denver Nuggets,Miami Heat,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,247.4,0,109.77
2026-03-29 17:23:00,2026-03-30 23:00:00,NHL,Edmonton Oilers,Boston Bruins,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.4,1,115.81
2026-03-12 02:34:58,2026-03-12 04:00:00,NFL,San Francisco 49ers,Buffalo Bills,-1.0,0.0,0.211,BetMGM,POINTS_SPREAD,3.0,1,126.99
2026-04-09 23:54:00,2026-04-10 16:00:00,NFL,Miami Dolphins,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.3,1,103.79
2026-03-22 06:51:00,2026-03-23 10:00:00,NHL,New York Rangers,Edmonton Oilers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,3.5,0,100.0
2026-03-11 20:36:00,2026-03-12 08:00:00,NBA,Dallas Mavericks,Phoenix Suns,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,126.95
2026-04-14 12:43:00,2026-04-15 20:00:00,NHL,Carolina Hurricanes,Toronto Maple Leafs,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,3.5,1,105.05
2026-03-14 18:05:48,2026-03-14 17:00:00,NHL,Boston Bruins,New York Rangers,0.0,3.5,0.51,BetMGM,POINTS_TOTAL,8.1,0,103.34
2026-03-03 17:09:00,2026-03-04 00:00:00,NHL,New York Rangers,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.7,0,100.0
2026-04-02 19:07:00,2026-04-03 14:00:00,NBA,Boston Celtics,Golden State Warriors,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,165.83
2026-03-22 20:44:00,2026-03-24 21:00:00,NBA,Los Angeles Lakers,Boston Celtics,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,106.62
2026-03-16 10:32:00,2026-03-17 15:00:00,NFL,Baltimore Ravens,Dallas Cowboys,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,34.8,1,109.18
2026-04-02 01:35:00,2026-04-03 12:00:00,NFL,Philadelphia Eagles,Miami Dolphins,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,149.18
2026-03-09 12:05:00,2026-03-10 11:00:00,NFL,Buffalo Bills,Philadelphia Eagles,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,137.4
2026-04-16 08:11:00,2026-04-18 20:00:00,NBA,Phoenix Suns,Milwaukee Bucks,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.5,1,105.19
2026-04-14 13:27:00,2026-04-14 22:00:00,NFL,Baltimore Ravens,Miami Dolphins,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,32.9,1,100.0
2026-04-09 14:13:00,2026-04-11 08:00:00,NBA,Golden State Warriors,Milwaukee Bucks,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.8,1,120.81
2026-02-20 01:55:00,2026-02-22 15:00:00,NBA,Miami Heat,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,122.22
2026-03-08 09:58:43,2026-03-08 10:00:00,NHL,Florida Panthers,Carolina Hurricanes,-3.2,0.0,0.654,Fanduel,POINTS_SPREAD,0.6,0,102.26
2026-03-09 22:38:57,2026-03-09 21:00:00,NBA,Golden State Warriors,Denver Nuggets,-2.7,0.0,0.722,BetMGM,POINTS_SPREAD,3.7,1,108.85
2026-02-19 20:43:00,2026-02-21 23:00:00,NBA,Phoenix Suns,Denver Nuggets,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,131.17
2026-04-11 08:07:00,2026-04-12 16:00:00,NHL,Colorado Avalanche,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.6,0,115.05
2026-04-06 15:43:00,2026-04-08 17:00:00,NFL,San Francisco 49ers,Philadelphia Eagles,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,102.9
2026-03-22 16:22:00,2026-03-24 22:00:00,NBA,Miami Heat,Los Angeles Lakers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.0,1,111.08
2026-04-15 04:41:00,2026-04-15 12:00:00,NBA,Boston Celtics,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,6.0,0,113.48
2026-03-20 19:25:00,2026-03-22 10:00:00,NFL,Detroit Lions,Dallas Cowboys,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,48.7,0,118.97
2026-03-23 19:50:51,2026-03-23 19:00:00,NBA,Miami Heat,Boston Celtics,-6.1,0.0,0.877,Fanduel,POINTS_SPREAD,0.3,0,100.0
2026-03-26 01:42:00,2026-03-27 04:00:00,NFL,Buffalo Bills,Detroit Lions,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,28.8,1,107.41
2026-03-23 03:01:00,2026-03-25 06:00:00,NFL,Dallas Cowboys,San Francisco 49ers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,28.6,0,100.0
2026-03-20 01:26:00,2026-03-21 00:00:00,NBA,Milwaukee Bucks,Boston Celtics,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,126.36
2026-03-25 04:51:00,2026-03-26 06:00:00,NHL,Boston Bruins,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,3.5,0,100.0
2026-04-11 10:42:00,2026-04-11 19:00:00,NBA,Miami Heat,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-09 17:14:00,2026-04-11 16:00:00,NHL,Vegas Golden Knights,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.9,1,141.43
2026-03-21 21:31:00,2026-03-24 20:00:00,NFL,Baltimore Ravens,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.3,1,100.0
2026-02-20 23:38:00,2026-02-22 07:00:00,NFL,Philadelphia Eagles,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.9,1,123.29
2026-03-13 16:56:00,2026-03-15 11:00:00,NBA,Milwaukee Bucks,Boston Celtics,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,135.07
2026-02-24 20:57:00,2026-02-26 19:00:00,NFL,Miami Dolphins,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,4.2,0,116.1
2026-02-23 06:20:49,2026-02-23 05:00:00,NHL,Boston Bruins,Toronto Maple Leafs,0.3,0.0,0.849,BetMGM,POINTS_SPREAD,2.9,0,100.0
2026-03-12 15:34:00,2026-03-14 18:00:00,NFL,Baltimore Ravens,San Francisco 49ers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,51.1,0,100.0
2026-03-03 02:37:58,2026-03-03 01:00:00,NBA,Phoenix Suns,Boston Celtics,2.3,0.0,0.611,Fanduel,POINTS_SPREAD,2.8,1,100.0
2026-02-28 05:38:14,2026-02-28 04:00:00,NHL,Florida Panthers,Boston Bruins,5.8,0.0,0.818,Fanduel,POINTS_SPREAD,1.7,1,100.0
2026-03-18 01:19:16,2026-03-18 03:00:00,NHL,Colorado Avalanche,Toronto Maple Leafs,0.0,0.0,0.046,BetMGM,MONEYLINE,0.0,NA,137.19
2026-03-18 00:54:14,2026-03-18 01:00:00,NHL,New York Rangers,Colorado Avalanche,0.0,3.5,0.368,Fanduel,POINTS_TOTAL,11.1,0,100.0
2026-03-14 10:18:00,2026-03-16 03:00:00,NHL,Edmonton Oilers,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,119.58
2026-04-07 19:09:00,2026-04-09 18:00:00,NFL,Philadelphia Eagles,San Francisco 49ers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,43.4,1,116.38
2026-03-28 04:42:00,2026-03-30 15:00:00,NBA,Miami Heat,Golden State Warriors,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,128.32
2026-04-16 04:08:00,2026-04-17 17:00:00,NBA,Golden State Warriors,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.5,1,123.66
2026-04-08 23:35:00,2026-04-11 21:00:00,NFL,San Francisco 49ers,Dallas Cowboys,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.5,1,127.98
2026-02-28 08:49:44,2026-02-28 08:00:00,NFL,Detroit Lions,Baltimore Ravens,0.0,0.0,0.293,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-28 04:05:50,2026-03-28 02:00:00,NFL,Buffalo Bills,Kansas City Chiefs,0.0,35.5,0.888,BetMGM,POINTS_TOTAL,31.3,0,107.95
2026-04-09 13:40:00,2026-04-09 18:00:00,NFL,Detroit Lions,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,38.9,0,112.02
2026-03-28 08:32:21,2026-03-28 07:00:00,NBA,Denver Nuggets,Boston Celtics,-3.8,0.0,0.702,BetMGM,POINTS_SPREAD,0.5,0,100.0
2026-02-26 19:45:00,2026-02-27 15:00:00,NHL,Boston Bruins,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,3.5,0,121.06
2026-04-18 22:01:56,2026-04-18 23:00:00,NHL,New York Rangers,Vegas Golden Knights,0.0,0.0,0.083,Fanduel,MONEYLINE,0.0,NA,102.32
2026-03-17 15:29:20,2026-03-17 15:00:00,NBA,Golden State Warriors,Boston Celtics,-5.2,0.0,0.563,BetMGM,POINTS_SPREAD,3.9,1,112.64
2026-02-20 10:22:00,2026-02-22 21:00:00,NBA,Miami Heat,Los Angeles Lakers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.8,0,100.0
2026-03-23 07:27:00,2026-03-25 23:00:00,NFL,Detroit Lions,Philadelphia Eagles,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-02-26 07:39:00,2026-02-26 14:00:00,NFL,Kansas City Chiefs,Philadelphia Eagles,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,143.62
2026-03-14 10:28:00,2026-03-17 01:00:00,NFL,Dallas Cowboys,Philadelphia Eagles,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,63.6,0,108.23
2026-03-21 22:55:39,2026-03-22 00:00:00,NFL,Buffalo Bills,Philadelphia Eagles,0.0,50.5,0.137,BetMGM,POINTS_TOTAL,52.7,0,100.0
2026-02-23 09:22:00,2026-02-25 09:00:00,NFL,Baltimore Ravens,Buffalo Bills,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,108.74
2026-04-12 19:10:00,2026-04-15 02:00:00,NBA,Milwaukee Bucks,Boston Celtics,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.3,0,100.0
2026-04-04 04:08:00,2026-04-05 13:00:00,NHL,Vegas Golden Knights,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.2,1,116.85
2026-02-28 07:09:00,2026-03-01 11:00:00,NHL,Carolina Hurricanes,Edmonton Oilers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-04-06 13:38:18,2026-04-06 14:00:00,NHL,Toronto Maple Leafs,Carolina Hurricanes,0.0,0.0,0.085,BetMGM,MONEYLINE,0.0,NA,153.88
2026-03-12 13:59:00,2026-03-14 22:00:00,NHL,Carolina Hurricanes,Edmonton Oilers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,118.18
2026-03-28 06:57:00,2026-03-29 23:00:00,NHL,Edmonton Oilers,Colorado Avalanche,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,4.5,1,105.58
2026-03-10 03:37:51,2026-03-10 05:00:00,NFL,Baltimore Ravens,Philadelphia Eagles,0.0,0.0,0.127,BetMGM,MONEYLINE,0.0,NA,115.94
2026-03-04 18:47:00,2026-03-05 21:00:00,NHL,Edmonton Oilers,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,10.6,0,100.0
2026-04-17 05:01:00,2026-04-20 05:00:00,NFL,San Francisco 49ers,Dallas Cowboys,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.0,0,120.39
2026-03-13 18:41:00,2026-03-14 01:00:00,NBA,Boston Celtics,Phoenix Suns,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.8,1,106.58
2026-03-07 09:58:00,2026-03-09 03:00:00,NHL,Toronto Maple Leafs,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,3.8,0,122.67
2026-03-31 20:49:00,2026-04-01 12:00:00,NBA,Miami Heat,Denver Nuggets,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.5,0,128.43
2026-03-02 19:00:00,2026-03-05 15:00:00,NFL,Kansas City Chiefs,Philadelphia Eagles,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,152.86
2026-02-25 10:54:00,2026-02-26 15:00:00,NBA,Denver Nuggets,Boston Celtics,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,130.8
2026-04-15 07:42:26,2026-04-15 09:00:00,NBA,Golden State Warriors,Dallas Mavericks,0.0,0.0,0.208,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-17 07:55:00,2026-04-19 13:00:00,NHL,New York Rangers,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,123.05
2026-03-26 14:32:15,2026-03-26 14:00:00,NFL,Miami Dolphins,Detroit Lions,0.0,0.0,0.857,Fanduel,MONEYLINE,0.0,NA,144.08
2026-02-28 12:32:07,2026-02-28 11:00:00,NFL,Philadelphia Eagles,Buffalo Bills,-3.3,0.0,0.534,BetMGM,POINTS_SPREAD,1.0,0,100.0
2026-03-31 19:17:00,2026-04-03 08:00:00,NBA,Miami Heat,Golden State Warriors,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,214.3,0,100.0
2026-04-13 19:35:00,2026-04-14 17:00:00,NFL,Baltimore Ravens,Miami Dolphins,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,105.61
2026-03-15 16:08:00,2026-03-15 22:00:00,NBA,Miami Heat,Denver Nuggets,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,216.7,1,104.39
2026-03-05 01:06:00,2026-03-07 07:00:00,NHL,Boston Bruins,Edmonton Oilers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,3.6,0,121.94
2026-03-11 23:30:26,2026-03-12 00:00:00,NHL,New York Rangers,Colorado Avalanche,2.2,0.0,0.058,BetMGM,POINTS_SPREAD,0.0,1,100.17
2026-03-24 23:26:00,2026-03-25 04:00:00,NHL,Florida Panthers,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,134.17
2026-04-10 17:03:00,2026-04-11 10:00:00,NBA,Miami Heat,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,109.15
2026-04-13 09:02:31,2026-04-13 07:00:00,NHL,Edmonton Oilers,Colorado Avalanche,0.0,17.6,0.714,BetMGM,POINTS_TOTAL,19.0,0,110.38
2026-02-22 20:39:00,2026-02-23 01:00:00,NHL,Toronto Maple Leafs,Colorado Avalanche,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
